Node,BoardingsDr,BoardingsWk,Boardings,Alightings,BoardingsAndAlightings,BoardingsAndAlightings_Half
4386,0.53,15.2700003,15.8000003,13.120000099999999,28.9200004,14.4600002
4391,0.0,5.220000000000001,5.220000000000001,11.3000002,16.5200002,8.2600001
4392,0.0,10.7600001,10.7600001,19.6799998,30.4399999,15.21999995
4393,21.92,30.2900002,52.2100002,31.2199999,83.4300001,41.71500005
4394,0.0,31.0499993,31.0499993,27.25,58.299999299999996,29.149999649999998
4397,0.0,103.9300022,103.9300022,104.9400024,208.87000460000002,104.43500230000001
4398,0.0,9.5500002,9.5500002,39.9700002,49.5200004,24.7600002
4400,0.0,4.979999899999999,4.979999899999999,4.76,9.739999899999999,4.8699999499999995
4401,0.0,0.75,0.75,0.4,1.15,0.575
4404,0.0,2.0699999,2.0699999,9.3999996,11.4699995,5.73499975
4410,0.0,8.059999999999999,8.059999999999999,26.190000599999998,34.25000059999999,17.125000299999996
4427,0.0,8.1300002,8.1300002,42.130001099999994,50.26000129999999,25.130000649999996
4431,6.87,58.2000005,65.0700005,61.7800003,126.8500008,63.4250004
4432,0.0,70.26999860000001,70.26999860000001,42.8400002,113.1099988,56.5549994
4434,0.0,0.02,0.02,0.04,0.06,0.03
4436,0.0,0.02,0.02,0.0,0.02,0.01
4442,0.0,21.0499992,21.0499992,9.4499998,30.499999,15.2499995
4449,0.0,31.109999700000003,31.109999700000003,8.5899999,39.699999600000005,19.849999800000003
4451,1.3800000000000001,41.419999399999995,42.7999994,38.38,81.1799994,40.5899997
4452,0.0,64.1499986,64.1499986,17.8499999,81.9999985,40.99999925
4453,0.01,0.04,0.05,0.03,0.08,0.04
4454,0.0,32.7700005,32.7700005,9.96,42.7300005,21.36500025
4456,66.6800013,33.690000500000004,100.37000180000001,19.0100002,119.38000200000002,59.69000100000001
4458,0.0,87.6499978,87.6499978,16.6299996,104.2799974,52.1399987
4460,0.0,85.99000170000001,85.99000170000001,21.29,107.28000170000001,53.64000085000001
4462,0.0,13.9500003,13.9500003,0.5,14.4500003,7.22500015
4469,0.0,20.6399993,20.6399993,23.1000004,43.7399997,21.86999985
4471,3.25,50.1200017,53.3700017,52.8999996,106.2700013,53.13500065
4473,0.0,67.56999970000001,67.56999970000001,16.0500002,83.61999990000001,41.809999950000005
4476,0.0,77.7199993,77.7199993,14.440000099999999,92.1599994,46.0799997
4482,0.0,27.600000400000003,27.600000400000003,31.4700012,59.0700016,29.5350008
4489,0.0,44.5499992,44.5499992,33.3499994,77.8999986,38.9499993
4492,1.4600000000000002,29.1099999,30.569999900000003,37.7699995,68.3399994,34.1699997
4493,0.0,28.830000000000005,28.830000000000005,15.569999699999999,44.3999997,22.19999985
4494,75.81000239999999,49.04999919999999,124.86000159999999,49.0599995,173.92000109999998,86.96000054999999
4495,0.0,28.5500006,28.5500006,25.0100002,53.5600008,26.7800004
4496,0.22,52.1000005,52.3200005,12.9400002,65.2600007,32.63000035
4498,0.0,2.72,2.72,0.86,3.58,1.79
4500,0.0,23.499999499999994,23.499999499999994,23.8000002,47.299999699999994,23.649999849999997
4501,0.0,24.839999700000003,24.839999700000003,4.34,29.179999700000003,14.589999850000002
4502,0.0,27.4500005,27.4500005,1.35,28.800000500000003,14.400000250000002
4503,0.0,12.330000400000001,12.330000400000001,3.1100001,15.440000500000002,7.720000250000001
4505,0.0,8.709999999999999,8.709999999999999,28.980000500000003,37.690000500000004,18.845000250000002
4506,0.0,49.8000021,49.8000021,60.3199997,110.1200018,55.0600009
4509,0.0,46.75000000000001,46.75000000000001,8.6099997,55.3599997,27.67999985
4512,0.0,53.3499994,53.3499994,4.109999999999999,57.4599994,28.7299997
4514,0.0,9.4000001,9.4000001,6.7400002,16.1400003,8.07000015
4515,0.0,5.8699998,5.8699998,10.0499999,15.9199997,7.95999985
4522,0.0,3.0199999,3.0199999,1.9300000000000002,4.9499999,2.47499995
4523,0.0,2.36,2.36,1.6600000000000001,4.02,2.01
4526,0.0,0.06999999999999999,0.06999999999999999,0.84,0.9099999999999999,0.45499999999999996
4527,0.0,5.1400002,5.1400002,2.02,7.160000200000001,3.5800001000000004
4528,0.71,33.7900002,34.500000199999995,22.8199999,57.320000099999994,28.660000049999997
4529,0.13,73.8099971,73.9399971,32.3100006,106.2499977,53.12499885
4531,0.0,27.0199995,27.0199995,2.89,29.9099995,14.95499975
4532,0.0,41.5400007,41.5400007,6.51,48.0500007,24.02500035
4533,0.0,28.430000300000003,28.430000300000003,5.1600001,33.5900004,16.7950002
4534,0.0,9.6500003,9.6500003,3.84,13.4900003,6.74500015
4537,0.0,15.879999900000001,15.879999900000001,12.45,28.3299999,14.16499995
4541,0.37,39.7699998,40.1399998,12.9600003,53.1000001,26.55000005
4550,0.0,21.840000099999997,21.840000099999997,16.2899994,38.1299995,19.06499975
4551,0.0,0.2,0.2,0.39,0.5900000000000001,0.29500000000000004
4553,0.0,24.219999800000004,24.219999800000004,14.4100003,38.630000100000004,19.315000050000002
4555,0.0,36.9699997,36.9699997,42.8199987,79.7899984,39.8949992
4562,0.0,42.1099994,42.1099994,3.2599999,45.369999299999996,22.684999649999998
4563,0.03,0.6,0.63,1.4000000000000001,2.0300000000000002,1.0150000000000001
4564,2.2600000000000002,22.7700002,25.030000199999996,2420.4799422,2445.5099424,1222.7549712
4569,11.5300002,19.1800002,30.7100004,12.790000200000001,43.5000006,21.7500003
4573,0.0,36.4000015,36.4000015,10.839999699999998,47.2400012,23.6200006
4582,1.27,10.909999900000003,12.179999900000002,10.930000199999999,23.1100001,11.55500005
4583,0.0,11.7199998,11.7199998,12.820000199999999,24.54,12.27
4584,0.0,0.87,0.87,1.33,2.2,1.1
4585,0.04,13.450000099999999,13.490000099999998,7.990000200000002,21.4800003,10.74000015
4586,0.0,22.309999500000004,22.309999500000004,9.52,31.829999500000003,15.914999750000002
4587,0.0,5.25,5.25,5.08,10.33,5.165
4590,0.0,2.06,2.06,3.3500001,5.4100000999999995,2.7050000499999998
4592,0.04,4.87,4.91,4.6400001,9.5500001,4.77500005
4593,0.13,31.929999700000003,32.059999700000006,31.749999299999995,63.809999000000005,31.904999500000002
4595,0.0,0.04,0.04,0.0,0.04,0.02
4596,0.06,8.1900002,8.2500002,5.7099999,13.9600001,6.98000005
4601,0.74,45.3799997,46.1199997,27.9099993,74.029999,37.0149995
4602,0.0,68.92000200000001,68.92000200000001,29.999999099999997,98.92000110000001,49.460000550000004
4603,0.0,31.029999699999998,31.029999699999998,34.9700002,65.9999999,32.99999995
4608,0.0,3.6799999000000003,3.6799999000000003,11.4400001,15.120000000000001,7.5600000000000005
4613,0.0,0.64,0.64,0.36,1.0,0.5
4614,0.0,28.6700001,28.6700001,32.3499994,61.0199995,30.50999975
4616,0.55,39.1900001,39.7400001,28.0500003,67.7900004,33.8950002
4617,0.0,216.2199936,216.2199936,54.7299996,270.9499932,135.4749966
4618,0.0,33.6899986,33.6899986,12.1899996,45.8799982,22.9399991
4621,0.12000000000000001,32.2200006,32.3400006,25.270000500000002,57.610001100000005,28.805000550000003
4623,10.51,25.0999995,35.6099995,52.4000006,88.0100001,44.00500005
4626,1.5,50.9400005,52.4400005,53.619999799999995,106.06000029999998,53.03000014999999
4629,0.0,9.67,9.67,20.4699997,30.139999699999997,15.069999849999999
4630,0.0,3.9300001000000004,3.9300001000000004,1.34,5.270000100000001,2.6350000500000004
4636,1.36,33.2500005,34.610000500000005,44.3699993,78.9799998,39.4899999
4637,0.0,149.9500007,149.9500007,51.889999399999994,201.8400001,100.92000005
4640,0.0,41.2100015,41.2100015,9.54,50.750001499999996,25.375000749999998
4641,3.44,38.320000199999996,41.7600002,35.349999499999996,77.1099997,38.55499985
4644,0.0,20.5299992,20.5299992,15.6400005,36.1699997,18.08499985
4648,1.9000000000000001,73.68000169999999,75.5800017,27.4299994,103.0100011,51.50500055
4649,0.0,14.1399996,14.1399996,2.4300001,16.5699997,8.28499985
4650,0.0,46.0700016,46.0700016,41.7000007,87.77000229999999,43.885001149999994
4652,0.0,9.9699998,9.9699998,3.89,13.8599998,6.9299999
4655,0.0,13.2800001,13.2800001,9.6099999,22.89,11.445
4660,0.0,78.14000130000001,78.14000130000001,25.4100004,103.55000170000001,51.775000850000005
4663,86.0599999,78.11000059999999,164.1700005,59.50999900000001,223.6799995,111.83999975
4672,0.0,61.1600008,61.1600008,29.7299991,90.88999989999999,45.444999949999996
4673,0.0,6.0899998,6.0899998,2.7600001,8.8499999,4.42499995
4676,0.0,16.29,16.29,20.1000004,36.3900004,18.1950002
4680,0.0,146.99000170000002,146.99000170000002,62.5500012,209.54000290000002,104.77000145000001
4683,0.0,142.8500023,142.8500023,59.9699993,202.8200016,101.4100008
4684,0.0,61.1199989,61.1199989,35.8000012,96.9200001,48.46000005
4693,8.54,6.3200001,14.860000099999999,16.3099996,31.169999699999998,15.584999849999999
4694,0.0,31.899999599999997,31.899999599999997,7.260000099999999,39.1599997,19.57999985
4695,1.51,28.719999800000004,30.2299998,22.31,52.539999800000004,26.269999900000002
4698,0.0,5.5799999,5.5799999,2.13,7.7099999,3.85499995
4699,0.02,14.670000100000001,14.690000100000002,12.599999799999999,27.2899999,13.64499995
4700,0.0,12.2699997,12.2699997,4.8199999,17.0899996,8.5449998
4701,0.0,12.8400006,12.8400006,3.25,16.0900006,8.0450003
4702,0.48,42.3700001,42.8500001,22.3900002,65.2400003,32.62000015
4703,0.46,17.1899995,17.6499995,16.950000199999998,34.5999997,17.29999985
4704,0.0,5.01,5.01,3.1400001,8.1500001,4.07500005
4706,2.32,28.4699998,30.7899998,19.2800002,50.07,25.035
4707,0.0,9.339999900000002,9.339999900000002,7.7300001,17.07,8.535
4708,0.0,17.5799997,17.5799997,10.4699998,28.0499995,14.02499975
4710,0.0,39.6700015,39.6700015,43.190000299999994,82.86000179999999,41.430000899999996
4711,3.3300001000000004,12.399999700000002,15.729999800000002,22.129999299999998,37.859999099999996,18.929999549999998
4712,0.0,5.000000200000001,5.000000200000001,8.9799995,13.9799997,6.98999985
4715,0.0,5.5600002,5.5600002,2.45,8.0100002,4.0050001
4716,0.0,8.46,8.46,141.2399979,149.6999979,74.84999895
4717,1.15,45.5500002,46.700000200000005,43.400000000000006,90.10000020000001,45.050000100000005
4718,0.18,63.9600004,64.14000039999999,303.0999947,367.2399951,183.61999755
4720,0.0,0.18,0.18,0.13,0.31,0.155
4721,0.0,12.6300001,12.6300001,6.6799999,19.310000000000002,9.655000000000001
4722,0.0,6.159999900000001,6.159999900000001,1.78,7.939999900000001,3.9699999500000005
4723,0.0,10.1700001,10.1700001,10.959999999999999,21.130000099999997,10.565000049999998
4725,0.0,1.12,1.12,8.9399998,10.0599998,5.0299999
4729,0.0,25.7300003,25.7300003,14.540000099999999,40.2700004,20.1350002
4731,0.0,2.4899999,2.4899999,8.119999900000002,10.6099998,5.3049999
4733,2.32,82.2499995,84.56999950000001,50.839999399999996,135.4099989,67.70499945
4734,0.0,78.6299992,78.6299992,38.950000800000005,117.58000000000001,58.790000000000006
4735,0.08,27.1599998,27.2399998,17.0199994,44.259999199999996,22.129999599999998
4736,0.9199999999999999,47.7100006,48.6300006,39.430000099999994,88.06000069999999,44.030000349999995
4737,0.0,78.4000035,78.4000035,60.14999970000001,138.5500032,69.2750016
4738,0.61,20.349999699999998,20.959999699999997,32.7600003,53.72,26.86
4742,2.0100000000000002,29.5499997,31.5599997,44.7300007,76.2900004,38.1450002
4743,0.0,90.55999949999999,90.55999949999999,159.75999829999998,250.31999779999995,125.15999889999998
4750,0.11,15.0400001,15.1500001,35.4600006,50.6100007,25.30500035
4751,0.0,4.46,4.46,41.000001,45.460001,22.7300005
4753,0.07,86.7300009,86.80000089999999,32.03,118.83000089999999,59.415000449999994
4756,0.0,17.6899996,17.6899996,9.149999600000001,26.8399992,13.4199996
4759,0.0,42.3199978,42.3199978,29.2200007,71.5399985,35.76999925
4763,92.76999870000002,34.190000500000004,126.95999920000001,7.2800001,134.23999930000002,67.11999965000001
4764,0.0,10.23,10.23,3.8000001,14.0300001,7.01500005
4765,0.0,15.6600003,15.6600003,10.0399996,25.6999999,12.84999995
4766,0.0,5.740000200000001,5.740000200000001,2.98,8.720000200000001,4.360000100000001
4768,0.0,2.15,2.15,0.97,3.12,1.56
4769,0.0,3.2400001,3.2400001,1.0699999999999998,4.3100001,2.15500005
4770,5.119999900000001,10.7999999,15.919999800000001,9.8300001,25.7499999,12.87499995
4775,0.0,9.180000099999999,9.180000099999999,7.0900001,16.2700002,8.1350001
4778,0.0,104.7500009,104.7500009,49.7000008,154.4500017,77.22500085
4780,0.0,12.449999799999999,12.449999799999999,6.6200001,19.0699999,9.53499995
4782,0.6299999999999999,14.990000299999998,15.6200003,6.5500001,22.1700004,11.0850002
4785,0.08,2.01,2.09,1.9900000000000002,4.08,2.04
4786,0.26,20.0899998,20.3499998,13.3599997,33.709999499999995,16.854999749999998
4789,0.0,10.1799998,10.1799998,5.24,15.4199998,7.7099999
4790,0.0,42.3699999,42.3699999,30.289998999999995,72.6599989,36.32999945
4792,1.44,15.919999700000002,17.359999700000003,16.779999999999998,34.139999700000004,17.069999850000002
4794,0.26,4.3100001,4.5700001,4.18,8.7500001,4.37500005
4796,0.77,6.5999999,7.3699999,7.5500001,14.92,7.46
4797,0.0,13.450000000000001,13.450000000000001,7.470000099999999,20.9200001,10.46000005
4799,0.0,5.959999900000001,5.959999900000001,2.29,8.2499999,4.12499995
4801,3.0700000000000003,26.8499994,29.919999400000002,38.5500002,68.4699996,34.2349998
4804,0.0,4.9400001,4.9400001,0.07,5.0100001,2.50500005
4805,9.100000099999999,7.269999900000001,16.37,4.0399999,20.409999900000003,10.204999950000001
4806,0.0,12.8800001,12.8800001,21.1999998,34.079999900000004,17.039999950000002
4807,0.0,12.789999899999998,12.789999899999998,4.720000000000001,17.509999899999997,8.754999949999998
4822,0.04,31.1399992,31.179999199999997,69.8899995,101.0699987,50.53499935
4823,0.0,4.8100002,4.8100002,3.7000001,8.5100003,4.25500015
4824,0.41000000000000003,62.86,63.269999999999996,63.979999600000006,127.2499996,63.6249998
4826,0.0,0.9000000000000001,0.9000000000000001,1.73,2.63,1.315
4827,0.02,43.87999920000001,43.8999992,43.4899996,87.3899988,43.6949994
4828,0.0,21.619999900000003,21.619999900000003,36.8800011,58.500001000000005,29.250000500000002
4830,0.0,7.6100002,7.6100002,10.79,18.4000002,9.2000001
4842,55.8899996,26.7500005,82.6400001,6.0,88.6400001,44.32000005
4850,0.0,7.069999999999999,7.069999999999999,2.8399999,9.909999899999999,4.9549999499999995
4851,0.0,1.25,1.25,2.82,4.07,2.035
4853,0.03,46.26000009999999,46.2900001,9.460000100000002,55.7500002,27.8750001
4855,0.83,77.37000080000001,78.2000008,21.2900002,99.490001,49.7450005
4856,0.0,10.469999999999999,10.469999999999999,4.899999899999999,15.369999899999998,7.684999949999999
4862,25.480000700000005,9.75,35.230000700000005,5.6600001,40.8900008,20.4450004
4863,0.0,33.2800007,33.2800007,20.5799999,53.860000600000006,26.930000300000003
4864,2.9799999999999995,54.990000699999996,57.9700007,51.15000160000001,109.12000230000001,54.560001150000005
4868,0.0,1.28,1.28,0.1,1.3800000000000001,0.6900000000000001
4871,0.0,7.75,7.75,4.9800001,12.7300001,6.36500005
4872,0.0,7.989999799999999,7.989999799999999,4.4800001,12.469999899999998,6.234999949999999
4873,0.19,45.949999999999996,46.13999999999999,32.3300008,78.4700008,39.2350004
4875,0.0,24.979999999999997,24.979999999999997,4.6600001,29.640000099999998,14.820000049999999
4877,0.0,19.08,19.08,16.4499998,35.5299998,17.7649999
4879,0.0,48.8399983,48.8399983,22.0500002,70.88999849999999,35.444999249999995
4880,0.0,31.380000099999997,31.380000099999997,26.719999299999998,58.099999399999994,29.049999699999997
4891,0.13,5.12,5.25,4.74,9.99,4.995
4892,0.0,10.9700001,10.9700001,7.3600002,18.330000300000002,9.165000150000001
4893,0.08999999999999998,0.55,0.6400000000000001,0.63,1.27,0.635
4894,0.0,1.7,1.7,1.54,3.24,1.62
4896,0.24,2.3600000000000003,2.6,3.0699999,5.6699999000000005,2.8349999500000003
4898,8.789999900000002,20.9300001,29.720000000000002,28.8700005,58.5900005,29.29500025
4901,0.0,11.05,11.05,8.8599997,19.9099997,9.95499985
4904,0.0,38.119999899999996,38.119999899999996,52.7299996,90.8499995,45.42499975
4906,0.0,9.3999996,9.3999996,9.369999900000002,18.7699995,9.38499975
4907,0.0,4.1999999,4.1999999,2.6999999,6.8999998,3.4499999
4908,0.0,16.1499997,16.1499997,12.579999899999999,28.7299996,14.3649998
4909,20.6599994,13.62,34.279999399999994,9.7399998,44.019999199999994,22.009999599999997
4911,0.0,4.1600001,4.1600001,6.790000099999999,10.9500002,5.4750001
4912,0.0,2.8299999,2.8299999,1.87,4.6999999,2.34999995
4914,0.0,20.290000000000003,20.290000000000003,15.019999899999998,35.3099999,17.65499995
4917,0.44000000000000006,23.019999900000002,23.459999900000003,43.1100007,66.5700006,33.2850003
4920,0.0,7.639999900000001,7.639999900000001,4.6100001,12.25,6.125
4921,0.0,3.8800000000000003,3.8800000000000003,45.9899988,49.869998800000005,24.934999400000002
4924,0.0,14.960000299999999,14.960000299999999,23.5800008,38.5400011,19.27000055
4925,0.0,18.6800003,18.6800003,23.0000009,41.6800012,20.8400006
4928,1.05,20.4599995,21.5099995,20.25,41.7599995,20.87999975
4930,0.0,18.6800003,18.6800003,23.580000400000003,42.260000700000006,21.130000350000003
4933,0.0,6.689999799999999,6.689999799999999,6.430000100000001,13.1199999,6.55999995
4935,0.0,0.16,0.16,0.21,0.37,0.185
4939,0.0,7.4499998,7.4499998,12.169999599999999,19.619999399999998,9.809999699999999
4942,0.0,9.979999799999998,9.979999799999998,2.37,12.349999799999999,6.1749998999999995
4943,0.0,13.380000199999998,13.380000199999998,2.6199999,16.000000099999998,8.000000049999999
4945,0.0,4.729999899999999,4.729999899999999,1.31,6.0399999,3.01999995
4946,0.0,51.00000190000001,51.00000190000001,20.5,71.5000019,35.75000095
4954,0.0,18.2899994,18.2899994,20.4000001,38.6899995,19.34499975
4956,0.0,2.7100001000000002,2.7100001000000002,1.58,4.2900001,2.14500005
4964,0.0,6.5999998,6.5999998,10.2000003,16.8000001,8.40000005
4965,0.0,1.32,1.32,0.22,1.54,0.77
4966,0.0,5.7600002,5.7600002,1.91,7.6700002000000005,3.8350001000000002
4973,0.0,6.3600001,6.3600001,3.3800001,9.7400002,4.8700001
4974,0.0,8.25,8.25,1.99,10.24,5.12
4981,0.0,0.05,0.05,0.04,0.09,0.045
4985,3.54,35.7399998,39.2799998,28.649999800000003,67.9299996,33.9649998
4986,0.0,4.190000100000001,4.190000100000001,1.38,5.570000100000001,2.7850000500000003
4987,0.0,2.9799999,2.9799999,3.46,6.4399999,3.21999995
4988,37.859999599999995,3.33,41.18999959999999,3.7899999999999996,44.97999959999999,22.489999799999996
4989,0.0,3.87,3.87,5.12,8.99,4.495
4994,0.0,1.6,1.6,0.21,1.81,0.905
4997,0.0,23.9300003,23.9300003,2.29,26.2200003,13.11000015
5001,0.0,0.47000000000000003,0.47000000000000003,0.8200000000000001,1.29,0.645
5009,0.0,0.38,0.38,0.0,0.38,0.19
5012,0.0,3.9799999,3.9799999,2.51,6.4899999,3.24499995
5014,0.11,2.0,2.11,2.0300000999999996,4.1400001,2.07000005
5015,0.0,11.040000200000001,11.040000200000001,8.25,19.2900002,9.6450001
5016,0.0,15.4299998,15.4299998,6.96,22.3899998,11.1949999
5017,1.2400000000000002,5.2899999,6.529999900000001,7.5899999000000005,14.119999800000002,7.059999900000001
5018,0.0,38.8300018,38.8300018,26.7600002,65.590002,32.795001
5027,0.0,9.0,9.0,0.0,9.0,4.5
5032,0.0,33.2499996,33.2499996,10.4700002,43.719999800000004,21.859999900000002
5034,0.0,7.3500000000000005,7.3500000000000005,6.209999900000001,13.559999900000001,6.7799999500000006
5035,0.0,10.9099998,10.9099998,10.3,21.2099998,10.6049999
5036,0.0,18.3299999,18.3299999,9.0500002,27.3800001,13.69000005
5040,0.0,23.389999399999997,23.389999399999997,1.85,25.2399994,12.6199997
5042,0.29000000000000004,11.249999899999999,11.5399999,7.6200001,19.16,9.58
5044,0.0,4.26,4.26,1.5,5.76,2.88
5045,0.12,11.3700001,11.4900001,7.4399999,18.93,9.465
5046,0.0,22.3000004,22.3000004,13.1899996,35.489999999999995,17.744999999999997
5050,0.0,8.350000099999999,8.350000099999999,6.7000001000000005,15.0500002,7.5250001
5051,0.0,14.139999800000002,14.139999800000002,6.139999899999999,20.2799997,10.13999985
5053,0.0,7.5800000999999995,7.5800000999999995,3.7499998999999997,11.329999999999998,5.664999999999999
5057,0.6100000000000001,1.75,2.3600000000000003,3.0199999,5.3799999000000005,2.6899999500000003
5060,0.0,10.5000002,10.5000002,5.5799999,16.0800001,8.04000005
5061,0.03,27.290000499999998,27.3200005,7.0300003,34.3500008,17.1750004
5064,0.04,2.56,2.6,3.62,6.220000000000001,3.1100000000000003
5065,0.0,7.1899998,7.1899998,49.5499992,56.739999000000005,28.369999500000002
5066,0.25,44.270000100000004,44.520000100000004,27.7200005,72.2400006,36.1200003
5067,0.0,14.590000199999999,14.590000199999999,0.95,15.540000199999998,7.770000099999999
5069,0.0,11.0799999,11.0799999,2.45,13.5299999,6.76499995
5072,0.0,29.1300001,29.1300001,13.8100002,42.9400003,21.47000015
5073,0.0,42.0699997,42.0699997,29.8500002,71.9199999,35.95999995
5074,0.0,18.9899997,18.9899997,19.25,38.2399997,19.11999985
5075,0.0,9.5499997,9.5499997,5.7500001,15.299999800000002,7.649999900000001
5076,0.0,0.94,0.94,28.8500005,29.7900005,14.89500025
5078,0.0,16.3499994,16.3499994,34.959998999999996,51.3099984,25.6549992
5079,0.0,25.720000300000002,25.720000300000002,28.269999000000002,53.98999930000001,26.994999650000004
5083,0.0,15.810000400000002,15.810000400000002,6.54,22.350000400000003,11.175000200000001
5084,0.0,6.75,6.75,1.6,8.35,4.175
5085,0.0,23.279999700000005,23.279999700000005,10.9199996,34.1999993,17.09999965
5086,0.39999999999999997,6.3899999,6.7899999,4.1499999999999995,10.9399999,5.46999995
5092,0.0,6.0100002,6.0100002,0.16,6.1700002000000005,3.0850001000000002
5094,0.0,0.17,0.17,3.78,3.9499999999999997,1.9749999999999999
5095,0.0,5.6500001,5.6500001,1.71,7.3600001,3.68000005
5097,8.390000200000001,8.3099999,16.7000001,3.0999999,19.8,9.9
5098,0.9099999999999999,26.489999800000003,27.399999800000003,119.9300003,147.3300001,73.66500005
5100,0.0,8.1899996,8.1899996,0.44,8.6299996,4.3149998
5101,0.0,13.5699997,13.5699997,0.0,13.5699997,6.78499985
5109,0.0,5.3400002,5.3400002,4.6799998,10.02,5.01
5110,0.0,13.5299999,13.5299999,6.4999999,20.0299998,10.0149999
5111,0.0,0.02,0.02,0.01,0.03,0.015
5112,1.0,28.129999800000004,29.1299998,19.8099999,48.9399997,24.46999985
5113,0.0,5.1199999,5.1199999,4.78,9.899999900000001,4.9499999500000005
5114,0.0,0.06,0.06,0.09,0.15,0.075
5116,0.0,8.9499998,8.9499998,2.6600001,11.6099999,5.80499995
5118,0.03,1.75,1.7800000000000002,11.689999900000002,13.469999900000001,6.734999950000001
5121,0.0,1.3,1.3,5.1999998,6.499999799999999,3.2499998999999997
5122,0.0,5.619999900000001,5.619999900000001,10.3399997,15.9599996,7.9799998
5124,0.48000000000000004,11.6999999,12.1799999,15.119999700000001,27.2999996,13.6499998
5125,0.0,8.520000000000001,8.520000000000001,3.62,12.14,6.07
5126,0.0,53.73999980000001,53.73999980000001,19.4499998,73.18999960000001,36.594999800000004
5129,0.0,8.8000002,8.8000002,24.25,33.0500002,16.5250001
5132,0.0,4.09,4.09,6.0999999,10.1899999,5.09499995
5137,0.0,4.520000100000001,4.520000100000001,3.7299999,8.25,4.125
5139,50.8800011,0.01,50.8900011,0.02,50.9100011,25.45500055
5141,0.0,4.21,4.21,7.9700001,12.1800001,6.09000005
5143,0.25,15.820000299999998,16.0700003,8.5199998,24.5900001,12.29500005
5144,0.0,8.819999699999999,8.819999699999999,2.47,11.2899997,5.64499985
5151,0.0,3.3699999,3.3699999,5.76,9.1299999,4.56499995
5154,62.499999599999995,27.830000000000002,90.3299996,17.590000200000002,107.9199998,53.9599999
5155,0.0,7.149999900000001,7.149999900000001,6.009999799999999,13.1599997,6.57999985
5157,0.0,8.8299999,8.8299999,5.5999999,14.429999800000001,7.2149999000000005
5158,0.0,14.5499997,14.5499997,5.9899997,20.5399994,10.2699997
5164,0.0,11.9399997,11.9399997,1.07,13.0099997,6.50499985
5174,0.0,0.26,0.26,1.4400001,1.7000001,0.85000005
5175,0.0,6.0400002,6.0400002,14.110000199999998,20.150000399999996,10.075000199999998
5178,0.0,9.689999799999999,9.689999799999999,19.25,28.9399998,14.4699999
5186,0.0,42.5299993,42.5299993,11.029999799999999,53.5599991,26.77999955
5189,19.439999800000002,25.7200002,45.16000000000001,4.7,49.860000000000014,24.930000000000007
5198,0.0,0.05,0.05,0.04,0.09,0.045
5199,0.03,8.42,8.45,9.270000099999999,17.7200001,8.86000005
5201,0.0,0.26,0.26,3.6800001,3.9400001,1.97000005
5202,0.0,33.8100005,33.8100005,7.850000100000001,41.660000600000004,20.830000300000002
5208,0.0,1.13,1.13,0.61,1.7399999999999998,0.8699999999999999
5209,0.0,15.0899997,15.0899997,14.1800003,29.27,14.635
5210,0.0,7.860000100000001,7.860000100000001,2.9500001,10.810000200000001,5.4050001000000005
5211,0.0,0.05,0.05,0.03,0.08,0.04
5214,0.0,0.9199999999999999,0.9199999999999999,2.12,3.04,1.52
5216,0.12000000000000001,1.82,1.9400000000000002,4.460000100000001,6.4000001000000015,3.2000000500000008
5218,13.550000199999998,4.1799998,17.729999999999997,0.0,17.729999999999997,8.864999999999998
5221,0.0,7.55,7.55,35.48,43.029999999999994,21.514999999999997
5225,0.43,33.4000006,33.8300006,6.1099998,39.940000399999995,19.970000199999998
5226,0.0,2.25,2.25,0.12,2.37,1.185
5230,0.01,2.6500001,2.6600001,23.650000200000004,26.310000300000006,13.155000150000003
5233,0.0,0.16,0.16,0.36,0.52,0.26
5245,0.0,1.5100001,1.5100001,1.07,2.5800001000000004,1.2900000500000002
5246,0.0,2.12,2.12,0.55,2.67,1.335
5249,0.0,6.9099999,6.9099999,5.6900001,12.6,6.3
5252,0.0,1.62,1.62,1.4,3.02,1.51
5254,0.0,2.0700000000000003,2.0700000000000003,0.41000000000000003,2.4800000000000004,1.2400000000000002
5257,0.0,3.6600001000000004,3.6600001000000004,1.6099999999999999,5.270000100000001,2.6350000500000004
5262,0.0,0.46,0.46,2.3199999,2.7799999,1.38999995
5265,0.0,14.3199997,14.3199997,0.98,15.2999997,7.64999985
5267,0.0,5.4299998,5.4299998,1.65,7.0799997999999995,3.5399998999999998
5273,0.0,1.73,1.73,9.0499997,10.779999700000001,5.389999850000001
5275,0.0,0.98,0.98,1.1,2.08,1.04
5282,0.0,2.3,2.3,2.2399999,4.5399999,2.26999995
5287,0.0,3.3000001,3.3000001,3.9799998999999997,7.279999999999999,3.6399999999999997
5301,0.0,0.77,0.77,0.93,1.7000000000000002,0.8500000000000001
5313,0.0,2.7,2.7,3.21,5.91,2.955
5330,0.0,62.37999969999999,62.37999969999999,8.4900001,70.86999979999999,35.434999899999994
5334,0.0,1.22,1.22,12.719999799999998,13.939999799999999,6.9699998999999995
5355,0.0,12.8600004,12.8600004,16.4899998,29.3500002,14.6750001
5360,0.0,3.8599998999999996,3.8599998999999996,0.22,4.0799999,2.03999995
5363,0.0,3.6800001,3.6800001,14.419999599999999,18.099999699999998,9.049999849999999
5365,0.0,13.9600003,13.9600003,13.9799995,27.939999800000002,13.969999900000001
