stop_lat,stop_lon,boardings,alightings,TotalOnOff,TotalOnOff_Half
40.687779,-111.796627,32.751999999999995,34.647999999999996,67.39999999999999,33.699999999999996
40.687878999999995,-111.876927,10.347000000000001,15.672,26.019000000000002,13.009500000000001
40.687991,-111.871177,9.457999999999998,2.3930000000000002,11.850999999999999,5.9254999999999995
40.688136,-111.94838100000001,10.308,8.824,19.131999999999998,9.565999999999999
40.688383,-111.896689,15.198,4.412,19.61,9.805
40.688755,-111.845625,9.657,14.559000000000001,24.216,12.108
40.689825,-112.00578600000001,0.16399999999999998,0.0,0.16399999999999998,0.08199999999999999
40.689972,-111.86560700000001,18.883,15.355,34.238,17.119
40.690274,-111.876939,15.256,0.0,15.256,7.628
40.690778,-111.939072,26.406,0.0,26.406,13.203
40.690926,-111.84691799999999,9.657,0.0,9.657,4.8285
40.691438,-111.98673000000001,8.818999999999999,0.0,8.818999999999999,4.4094999999999995
40.691621999999995,-111.91219299999999,7.303,6.739,14.042,7.021
40.691747,-111.912152,16.977,9.893,26.87,13.435
40.691967,-111.958133,53.71699999999999,8.802,62.51899999999999,31.259499999999996
40.692028,-111.967621,13.681999999999999,16.985,30.666999999999998,15.333499999999999
40.692233,-111.888089,20.389,10.164,30.552999999999997,15.276499999999999
40.692436,-111.911123,7.303,0.0,7.303,3.6515
40.692609999999995,-111.888475,25.883000000000003,80.249,106.132,53.066
40.69267,-111.865403,3.8080000000000003,13.463,17.271,8.6355
40.69271,-111.87703799999998,37.163000000000004,29.769000000000005,66.93200000000002,33.46600000000001
40.692875,-111.965492,18.892,20.922,39.814,19.907
40.692875,-111.963521,7.153,18.189,25.342,12.671
40.692993,-111.965622,12.970999999999998,0.0,12.970999999999998,6.485499999999999
40.692996,-111.963751,10.67,0.0,10.67,5.335
40.693007,-111.972995,4.6,8.15,12.75,6.375
40.693015,-111.968158,7.526,9.491999999999999,17.018,8.509
40.693118,-111.865576,34.7,6.944,41.644000000000005,20.822000000000003
40.693228999999995,-111.939073,1.3530000000000002,23.541,24.894000000000002,12.447000000000001
40.693234999999994,-111.960223,11.443000000000001,6.485,17.928,8.964
40.693284000000006,-111.959994,130.164,68.32799999999999,198.49199999999996,99.24599999999998
40.6933,-111.96023000000001,9.213,0.0,9.213,4.6065
40.693301,-111.960605,76.373,92.74199999999998,169.11499999999998,84.55749999999999
40.693358,-111.96035800000001,34.105000000000004,46.32300000000001,80.42800000000001,40.214000000000006
40.693358,-111.96035,5.751,0.0,5.751,2.8755
40.693394,-111.96023000000001,150.55999999999997,225.59900000000007,376.15900000000005,188.07950000000002
40.693424,-111.876927,21.518,0.0,21.518,10.759
40.693438,-111.960025,133.435,35.519,168.954,84.477
40.693515000000005,-111.96061100000001,145.001,284.159,429.15999999999997,214.57999999999998
40.693664,-111.960099,68.311,158.718,227.029,113.5145
40.693777000000004,-111.9605,1.614,0.0,1.614,0.807
40.693778,-111.960509,35.908,6.885,42.793,21.3965
40.693909999999995,-111.95778899999999,78.961,34.867999999999995,113.829,56.9145
40.69407,-111.87702900000001,18.750999999999998,0.0,18.750999999999998,9.375499999999999
40.694291,-111.824417,10.133,0.0,10.133,5.0665
40.694507,-111.865577,15.817,0.0,15.817,7.9085
40.694922999999996,-111.86540900000001,7.6160000000000005,13.463,21.079,10.5395
40.695057,-112.005806,3.543,0.0,3.543,1.7715
40.695318,-111.938774,16.203,8.887,25.09,12.545
40.695337,-111.87691000000001,6.145,0.0,6.145,3.0725
40.695501,-111.91129699999999,32.845,0.0,32.845,16.4225
40.695533000000005,-111.98654499999999,6.739,65.083,71.822,35.911
40.695552,-111.79538899999999,9.178,0.0,9.178,4.589
40.695812,-111.939077,29.031,29.441000000000003,58.472,29.236
40.695881,-111.888093,8.879,0.0,8.879,4.4395
40.695890999999996,-111.986732,62.742000000000004,6.485,69.227,34.6135
40.69612,-111.865567,15.817,0.0,15.817,7.9085
40.696265999999994,-111.82458600000001,4.836,0.0,4.836,2.418
40.696344,-111.865404,9.050999999999998,0.0,9.050999999999998,4.525499999999999
40.696377000000005,-112.08993500000001,36.425,5.449,41.873999999999995,20.936999999999998
40.696406,-112.082761,6.8790000000000004,8.948,15.827000000000002,7.913500000000001
40.696412,-112.064376,1.0759999999999998,0.0,1.0759999999999998,0.5379999999999999
40.696424,-112.059823,8.314,0.0,8.314,4.157
40.696433,-112.027781,3.6510000000000002,0.0,3.6510000000000002,1.8255000000000001
40.696452,-112.05663100000001,5.6160000000000005,0.0,5.6160000000000005,2.8080000000000003
40.696452,-112.043027,2.983,8.948,11.931000000000001,5.9655000000000005
40.696456,-111.97603400000001,39.815000000000005,16.998,56.813,28.4065
40.696481,-112.023298,20.734,18.892,39.626000000000005,19.813000000000002
40.696481,-112.018027,3.053,0.0,3.053,1.5265
40.696481,-112.001724,5.986000000000001,0.0,5.986000000000001,2.9930000000000003
40.696494,-112.004686,31.585,3.228,34.813,17.4065
40.696502,-111.943836,13.815999999999999,6.544,20.36,10.18
40.696503,-111.985301,6.09,3.8670000000000004,9.957,4.9785
40.696508,-111.937859,32.309000000000005,79.84,112.149,56.0745
40.696513,-111.99562900000001,6.995,0.0,6.995,3.4975
40.696518,-111.966697,3.9530000000000003,0.0,3.9530000000000003,1.9765000000000001
40.696542,-111.98994099999999,8.306000000000001,8.314,16.62,8.31
40.696542,-111.946252,7.303,0.0,7.303,3.6515
40.696562,-112.072471,5.449,0.0,5.449,2.7245
40.696599,-112.04525500000001,25.104,0.0,25.104,12.552
40.696603,-112.076218,19.003,0.0,19.003,9.5015
40.696619,-112.09081499999999,27.317,36.326,63.643,31.8215
40.696637,-112.025773,35.983000000000004,4.876,40.859,20.4295
40.696672,-111.995989,6.934,49.982,56.916,28.458
40.696675,-111.991129,9.752,0.0,9.752,4.876
40.69673,-111.985846,23.398000000000003,1.3159999999999998,24.714000000000002,12.357000000000001
40.696739,-111.97846399999999,62.067,5.994,68.061,34.0305
40.696749,-111.939559,63.981,46.449,110.43,55.215
40.69675,-111.97443500000001,31.796,0.0,31.796,15.898
40.696766,-111.96860500000001,2.818,15.741,18.559,9.2795
40.696771999999996,-111.961201,37.738,0.0,37.738,18.869
40.696968,-111.824417,20.461,0.0,20.461,10.2305
40.697115999999994,-111.977021,10.199,0.0,10.199,5.0995
40.697165000000005,-111.93878400000001,40.968999999999994,79.38399999999997,120.35299999999997,60.17649999999998
40.697459,-111.97718799999998,33.268,18.892,52.16,26.08
40.697683000000005,-111.865404,15.232000000000001,3.845,19.077,9.5385
40.697897999999995,-111.876899,39.971000000000004,6.638999999999999,46.61,23.305
40.698186,-112.00584099999999,5.704,0.0,5.704,2.852
40.698308000000004,-111.93193799999999,3.6510000000000002,1.0759999999999998,4.727,2.3635
40.698478,-111.932202,14.520000000000001,0.0,14.520000000000001,7.260000000000001
40.698811,-111.917026,8.508000000000001,0.0,8.508000000000001,4.2540000000000004
40.699053,-111.865582,54.806000000000004,57.211,112.017,56.0085
40.699087,-111.87698200000001,4.857,30.209,35.066,17.533
40.699169,-111.850597,37.446,38.499,75.945,37.9725
40.699296000000004,-111.888473,92.551,122.37300000000002,214.92400000000004,107.46200000000002
40.699537,-111.918373,32.729,4.422,37.150999999999996,18.575499999999998
40.699538000000004,-111.92643100000001,12.347000000000001,0.0,12.347000000000001,6.173500000000001
40.699557,-111.921539,29.52,0.0,29.52,14.76
40.699696,-111.794546,10.144,5.688,15.832,7.916
40.699771000000005,-111.887299,84.601,28.844,113.445,56.7225
40.699781,-111.882912,11.515,28.639000000000003,40.154,20.077
40.699794,-111.877394,4.946000000000001,16.242,21.188000000000002,10.594000000000001
40.699802000000005,-111.864342,22.916,16.947000000000003,39.863,19.9315
40.699803,-111.86276200000002,10.192,12.983,23.175,11.5875
40.699803,-111.82503799999999,51.212,48.169000000000004,99.381,49.6905
40.699838,-111.849929,18.354,48.58700000000001,66.941,33.4705
40.699841,-111.85427800000001,68.748,3.053,71.801,35.9005
40.699919,-111.893528,9.893,11.56,21.453000000000003,10.726500000000001
40.699919,-111.890891,4.247,23.12,27.367,13.6835
40.699921,-111.88951599999999,9.279,57.859,67.138,33.569
40.699936,-111.88209599999999,18.428,30.124000000000002,48.55200000000001,24.276000000000003
40.699940999999995,-111.82529299999999,36.799,2.439,39.238,19.619
40.699940999999995,-111.820743,4.829,0.0,4.829,2.4145
40.699942,-111.822926,3.853,0.0,3.853,1.9265
40.699945,-111.88492099999999,8.577,17.248,25.825000000000003,12.912500000000001
40.699945,-111.831151,11.56,0.0,11.56,5.78
40.699946000000004,-111.827299,12.865,0.0,12.865,6.4325
40.699949,-111.862527,7.106999999999999,0.0,7.106999999999999,3.5534999999999997
40.699951,-111.868125,15.155000000000001,4.063,19.218,9.609
40.699956,-111.81718400000001,9.441,0.0,9.441,4.7205
40.699958,-111.876572,50.582,28.315,78.897,39.4485
40.699958,-111.83288799999998,50.508,4.063,54.571000000000005,27.285500000000003
40.699965999999996,-111.870674,3.4619999999999997,12.370000000000001,15.832,7.916
40.69997,-111.81413400000001,16.971,0.0,16.971,8.4855
40.699971000000005,-111.80039599999999,18.165,3.39,21.555,10.7775
40.699971999999995,-111.804647,16.472,3.595,20.067,10.0335
40.699977000000004,-111.865081,77.774,29.999,107.773,53.8865
40.699985999999996,-111.85929499999999,11.375,0.0,11.375,5.6875
40.699993,-111.85678600000001,12.865,3.595,16.46,8.23
40.700002000000005,-111.853723,9.745000000000001,20.274,30.019000000000002,15.009500000000001
40.700012,-111.838605,15.663,0.0,15.663,7.8315
40.700015,-111.851345,36.281000000000006,11.907,48.188,24.094
40.700041,-111.843278,5.78,17.951999999999998,23.732,11.866
40.700283,-111.87688700000001,24.437,12.864,37.301,18.6505
40.700348999999996,-111.86536799999999,49.821999999999996,52.742000000000004,102.564,51.282
40.700413,-111.88808799999998,108.83,85.884,194.714,97.357
40.700441,-111.939099,20.365,0.0,20.365,10.1825
40.700586,-111.897107,22.316,4.888999999999999,27.205,13.6025
40.700671,-111.850885,67.036,20.752000000000002,87.78800000000001,43.894000000000005
40.700773999999996,-111.897112,5.751,17.154,22.905,11.4525
40.701391,-111.97721200000001,3.2119999999999997,0.0,3.2119999999999997,1.6059999999999999
40.701563,-111.97705,9.2,0.0,9.2,4.6
40.701864,-111.85428200000001,13.675,0.0,13.675,6.8375
40.702018,-112.091921,1.8259999999999998,0.0,1.8259999999999998,0.9129999999999999
40.702226,-111.87688700000001,12.827,0.0,12.827,6.4135
40.702841,-111.93880700000001,6.09,20.689,26.779,13.3895
40.702954999999996,-111.939118,50.157,7.386,57.543,28.7715
40.703061,-111.851748,4.166,0.0,4.166,2.083
40.703089,-111.865403,4.502,12.011,16.512999999999998,8.256499999999999
40.703661,-112.09210900000001,3.228,0.0,3.228,1.614
40.703697999999996,-112.101576,12.011,8.802,20.813,10.4065
40.703804999999996,-111.990178,13.167,0.0,13.167,6.5835
40.703829,-111.98541399999999,4.708,11.871,16.579,8.2895
40.703831,-111.89442199999999,21.16,0.0,21.16,10.58
40.703992,-111.968608,4.06,0.0,4.06,2.03
40.703994,-111.959876,10.592,7.263999999999999,17.856,8.928
40.703996000000004,-111.976234,10.481,2.217,12.698,6.349
40.704086,-111.88808799999998,12.809,34.99,47.799,23.8995
40.70417,-111.87699099999999,26.81,7.354,34.164,17.082
40.704386,-111.86541000000001,3.8080000000000003,0.0,3.8080000000000003,1.9040000000000001
40.704390999999994,-111.977005,8.714,3.3939999999999997,12.108,6.054
40.704602,-111.87686399999998,16.477999999999998,13.364,29.842,14.921
40.705325,-111.855226,9.145,0.0,9.145,4.5725
40.705721999999994,-111.865403,4.333,0.0,4.333,2.1665
40.705946000000004,-112.09172099999999,41.428999999999995,0.0,41.428999999999995,20.714499999999997
40.706152,-111.888085,62.019,5.234,67.253,33.6265
40.706534000000005,-111.888452,31.42,10.181000000000001,41.601,20.8005
40.707018,-111.87697299999999,13.405,0.0,13.405,6.7025
40.707215999999995,-111.876853,17.417,0.0,17.417,8.7085
40.707304,-111.865398,7.6160000000000005,0.0,7.6160000000000005,3.8080000000000003
40.707521,-112.09172099999999,14.775000000000002,0.0,14.775000000000002,7.387500000000001
40.708009999999994,-111.865554,15.817,20.017,35.834,17.917
40.70803,-111.85553,13.944,7.07,21.014000000000003,10.507000000000001
40.708108,-111.939047,83.33200000000001,7.386,90.718,45.359
40.708108,-111.93903999999999,8.398,0.0,8.398,4.199
40.708876000000004,-111.88808999999999,8.879,0.0,8.879,4.4395
40.708911,-112.09173100000001,12.011,6.934,18.945,9.4725
40.710097999999995,-111.977088,15.052,0.0,15.052,7.526
40.710826000000004,-111.88817399999999,29.314,24.814999999999998,54.129,27.0645
40.711048999999996,-112.10486399999999,14.777000000000001,0.0,14.777000000000001,7.3885000000000005
40.711126,-112.02628,1.0759999999999998,7.9110000000000005,8.987,4.4935
40.711156,-112.100059,13.548,0.0,13.548,6.774
40.711197999999996,-112.022608,6.709,0.0,6.709,3.3545
40.711244,-112.09372900000001,1.0759999999999998,0.0,1.0759999999999998,0.5379999999999999
40.711449,-111.97727900000001,4.0969999999999995,0.0,4.0969999999999995,2.0484999999999998
40.711495,-111.977038,8.15,3.99,12.14,6.07
40.712128,-111.876979,39.198,24.165,63.363,31.6815
40.712296,-111.865548,67.383,25.331,92.714,46.357
40.712342,-111.865393,18.195999999999998,7.69,25.886,12.943
40.712348,-111.834154,8.516,24.735,33.251,16.6255
40.712465,-111.853279,4.166,12.598,16.764000000000003,8.382000000000001
40.712474,-111.888085,29.321,0.0,29.321,14.6605
40.712976,-111.87681,13.364,0.0,13.364,6.682
40.713211,-111.97728500000001,2.638,0.0,2.638,1.319
40.713646999999995,-111.85363600000001,5.822,36.958,42.78,21.39
40.715061,-111.977286,2.812,16.588,19.400000000000002,9.700000000000001
40.715332000000004,-111.85593700000001,26.572,0.0,26.572,13.286
40.715782,-111.87680900000001,23.586,4.455,28.040999999999997,14.020499999999998
40.715879,-111.86535400000001,8.261000000000001,0.0,8.261000000000001,4.1305000000000005
40.716058000000004,-111.888447,6.7589999999999995,0.0,6.7589999999999995,3.3794999999999997
40.716749,-111.88807299999999,25.979,11.472000000000001,37.451,18.7255
40.716944,-111.97706299999999,5.521,0.0,5.521,2.7605
40.717145,-111.989461,1.224,0.0,1.224,0.612
40.717607,-111.93913300000001,9.332,46.456,55.788000000000004,27.894000000000002
40.718030999999996,-111.853822,17.458,3.39,20.848,10.424
40.719297,-111.888072,22.557000000000002,8.879,31.436,15.718
40.719925,-111.81326000000001,5.684,0.0,5.684,2.842
40.719943,-111.888456,7.2090000000000005,0.0,7.2090000000000005,3.6045000000000003
40.720431,-111.938906,33.181,19.354,52.535,26.2675
40.720889,-111.811571,3.862,28.810999999999996,32.672999999999995,16.336499999999997
40.721602000000004,-111.811741,26.859999999999996,2.983,29.842999999999996,14.921499999999998
40.723064,-111.86545100000001,15.817,13.718,29.535,14.7675
40.723231,-111.81302099999999,8.95,0.0,8.95,4.475
40.723667999999996,-111.54682700000001,94.518,72.83,167.348,83.674
40.723773,-111.853574,33.199,17.838,51.037,25.5185
40.723984,-111.89706699999999,61.632999999999996,37.71,99.34299999999999,49.671499999999995
40.724003,-111.85390100000001,8.729,0.0,8.729,4.3645
40.724134,-111.85958400000001,2.864,28.892,31.756,15.878
40.724196,-111.977108,15.879999999999999,16.252000000000002,32.132000000000005,16.066000000000003
40.724339,-111.88842700000001,81.364,22.505000000000003,103.869,51.9345
40.724528,-111.897065,3.987,0.0,3.987,1.9935
40.724561,-111.977297,16.44,0.0,16.44,8.22
40.724701,-111.865444,94.041,37.465,131.506,65.753
40.724747,-111.876755,25.133000000000003,85.06800000000001,110.20100000000002,55.10050000000001
40.724804,-111.85954699999999,2.545,26.898,29.442999999999998,14.721499999999999
40.724989,-111.84211699999999,10.667,0.0,10.667,5.3335
40.725049,-111.86528200000001,69.832,112.16399999999999,181.99599999999998,90.99799999999999
40.725165999999994,-111.814604,6.0920000000000005,0.0,6.0920000000000005,3.0460000000000003
40.725289000000004,-111.842106,10.133,2.4219999999999997,12.555,6.2775
40.725311,-111.854826,8.206,2.9589999999999996,11.165,5.5825
40.725321,-111.856664,8.08,0.0,8.08,4.04
40.725328000000005,-111.86034,36.82899999999999,0.0,36.82899999999999,18.414499999999997
40.72533,-111.86573700000001,62.53699999999999,47.080999999999996,109.618,54.809
40.725336999999996,-111.86846299999999,49.03099999999999,3.677,52.70799999999999,26.353999999999996
40.72534,-111.88856000000001,9.226,0.0,9.226,4.613
40.725342,-111.885135,54.165,0.0,54.165,27.0825
40.725345000000004,-111.877499,55.17400000000001,0.0,55.17400000000001,27.587000000000003
40.725358,-111.879855,48.533,0.0,48.533,24.2665
40.725363,-111.843268,34.919,8.206,43.125,21.5625
40.725432,-111.83413300000001,22.61,17.479,40.089,20.0445
40.72544,-111.837276,16.412,0.0,16.412,8.206
40.725449,-111.86034,35.223,33.427,68.65,34.325
40.725497999999995,-111.864907,18.453,20.622,39.075,19.5375
40.725515,-111.885227,17.392,67.242,84.634,42.317
40.725532,-111.873599,32.204,42.107,74.311,37.1555
40.725533,-111.853403,11.368,7.235,18.603,9.3015
40.725545000000004,-111.87755800000001,3.677,15.575,19.252,9.626
40.725572,-111.83965400000001,14.974,13.644,28.618000000000002,14.309000000000001
40.725715,-111.85396100000001,2.412,6.781000000000001,9.193000000000001,4.596500000000001
40.725735,-111.84696799999999,8.206,0.0,8.206,4.103
40.725738,-111.851272,8.206,16.711,24.916999999999998,12.458499999999999
40.725796,-111.93624299999999,11.931,0.0,11.931,5.9655
40.725806,-111.933102,72.365,0.0,72.365,36.1825
40.725869,-111.888048,52.302,34.858,87.16,43.58
40.72599,-111.933402,20.464000000000002,16.002000000000002,36.46600000000001,18.233000000000004
40.726032000000004,-111.92153200000001,6.221,0.0,6.221,3.1105
40.726135,-111.876752,2.17,0.0,2.17,1.085
40.727062,-111.86531699999999,42.123999999999995,4.502,46.626,23.313
40.727137,-111.938837,15.597000000000001,33.857,49.454,24.727
40.727352,-111.876843,13.405,6.308,19.713,9.8565
40.72742,-111.853852,20.813,0.0,20.813,10.4065
40.727497,-111.830744,61.632,7.193999999999999,68.826,34.413
40.727713,-111.83089,32.846000000000004,43.042,75.888,37.944
40.727733,-111.83086200000001,5.251,0.0,5.251,2.6255
40.728169,-111.88802700000001,41.824000000000005,3.3739999999999997,45.19800000000001,22.599000000000004
40.728331,-111.939218,34.28000000000001,0.0,34.28000000000001,17.140000000000004
40.728446000000005,-111.888429,6.744000000000001,47.162,53.906,26.953
40.728968,-111.859692,21.822,7.07,28.892,14.446
40.729025,-111.83073700000001,22.61,24.487000000000002,47.097,23.5485
40.729045,-111.96829199999999,5.88,0.0,5.88,2.94
40.729102000000005,-111.859601,13.193,10.813,24.006,12.003
40.729515,-111.86540500000001,6.129,0.0,6.129,3.0645
40.729688,-111.91696200000001,2.6630000000000003,0.0,2.6630000000000003,1.3315000000000001
40.730127,-111.939219,2.818,24.142,26.96,13.48
40.730564,-111.853945,4.364,0.0,4.364,2.182
40.730819,-111.972148,9.2,0.0,9.2,4.6
40.730831,-111.985078,3.99,13.780000000000001,17.770000000000003,8.885000000000002
40.730838,-111.97785900000001,3.3939999999999997,0.0,3.3939999999999997,1.6969999999999998
40.730923,-111.972145,18.892,0.0,18.892,9.446
40.730940999999994,-111.98541399999999,13.925,7.033000000000001,20.958000000000002,10.479000000000001
40.731065,-111.83072299999999,8.206,16.711,24.916999999999998,12.458499999999999
40.731095,-111.818246,7.1610000000000005,1.869,9.030000000000001,4.515000000000001
40.731349,-111.88803100000001,54.620000000000005,25.979,80.599,40.2995
40.731693,-111.876751,18.93,5.38,24.31,12.155
40.731711,-111.89956399999998,16.098,0.0,16.098,8.049
40.731728000000004,-111.853774,44.545,8.845,53.39,26.695
40.731996,-111.859563,9.145,17.427,26.572,13.286
40.732433,-112.02101100000002,2.935,0.0,2.935,1.4675
40.73255,-111.939217,116.242,49.867000000000004,166.109,83.0545
40.732611,-111.99820600000001,2.576,0.0,2.576,1.288
40.732651000000004,-111.95813100000001,6.962999999999999,23.329,30.292,15.146
40.732675,-111.888429,135.16000000000003,160.216,295.37600000000003,147.68800000000002
40.732688,-111.85973200000001,10.472999999999999,4.4510000000000005,14.924,7.462
40.732983000000004,-111.940201,5.88,0.0,5.88,2.94
40.733051,-111.947231,20.174,11.970999999999998,32.144999999999996,16.072499999999998
40.733222999999995,-111.950923,18.892,0.0,18.892,9.446
40.733227,-111.940321,14.189,0.0,14.189,7.0945
40.733230999999996,-111.944341,7.123,20.511,27.634,13.817
40.733241,-111.87686699999999,7.354,46.954,54.308,27.154
40.733246,-111.819927,48.75899999999999,0.0,48.75899999999999,24.379499999999997
40.733365,-111.86527099999999,54.279,0.0,54.279,27.1395
40.733381,-111.83071899999999,30.563,0.0,30.563,15.2815
40.733412,-111.89134299999999,12.672,5.103,17.775,8.8875
40.733439000000004,-111.89900800000001,3.987,0.0,3.987,1.9935
40.733446,-111.93885700000001,73.493,27.123,100.616,50.308
40.733449,-111.88770500000001,23.025,0.0,23.025,11.5125
40.733453999999995,-111.882075,43.733000000000004,0.0,43.733000000000004,21.866500000000002
40.733462,-111.854653,24.875,0.0,24.875,12.4375
40.733464,-111.87932099999999,40.778000000000006,0.0,40.778000000000006,20.389000000000003
40.733464,-111.84828,20.673000000000002,11.961,32.634,16.317
40.733465,-111.85911100000001,7.974,0.0,7.974,3.987
40.733576,-111.858916,59.066,13.129000000000001,72.19500000000001,36.097500000000004
40.733581,-111.86573500000002,5.103,8.401,13.504,6.752
40.733934999999995,-111.865439,8.401,45.859,54.260000000000005,27.130000000000003
40.734296,-111.85376299999999,13.011000000000001,0.0,13.011000000000001,6.5055000000000005
40.734569,-111.859723,13.944,0.0,13.944,6.972
40.734865,-111.93885800000001,36.675,15.09,51.765,25.8825
40.735361,-111.888029,172.21699999999998,39.103,211.32,105.66
40.735458,-111.939233,56.658,24.142,80.8,40.4
40.735547,-111.83071799999999,30.816,0.0,30.816,15.408
40.73607,-111.859581,13.193,0.0,13.193,6.5965
40.736546000000004,-111.823082,3.0460000000000003,0.0,3.0460000000000003,1.5230000000000001
40.736554,-111.87695500000001,4.099,30.767,34.866,17.433
40.736653000000004,-111.876747,37.86,12.290999999999999,50.150999999999996,25.075499999999998
40.737001,-111.88804099999999,41.054,1.003,42.057,21.0285
40.737059,-111.84793300000001,23.814,0.0,23.814,11.907
40.737463,-111.939237,25.738000000000003,0.0,25.738000000000003,12.869000000000002
40.737491999999996,-111.86528600000001,18.104999999999997,0.0,18.104999999999997,9.052499999999998
40.737981,-111.859523,2.024,0.0,2.024,1.012
40.738195000000005,-111.876745,18.93,0.0,18.93,9.465
40.738358000000005,-111.824329,3.862,0.0,3.862,1.931
40.738665999999995,-111.84792,2.9619999999999997,0.0,2.9619999999999997,1.4809999999999999
40.738781,-111.85378100000001,23.03,0.0,23.03,11.515
40.739124,-111.888424,100.733,88.6,189.333,94.6665
40.739619,-111.85971299999999,13.944,0.0,13.944,6.972
40.739652,-111.88803,13.929,23.536,37.465,18.7325
40.739715999999994,-111.83071299999999,8.206,0.0,8.206,4.103
40.740369,-111.92749099999999,18.743,8.161,26.903999999999996,13.451999999999998
40.740411,-111.919331,6.516,0.0,6.516,3.258
40.740494,-111.936683,6.077999999999999,0.0,6.077999999999999,3.0389999999999997
40.741046000000004,-111.87688200000001,2.6630000000000003,38.143,40.806,20.403
40.741064,-111.938854,21.15,75.368,96.518,48.259
40.741483,-111.87676,16.163,5.892,22.055,11.0275
40.741665999999995,-111.916972,12.155999999999999,0.0,12.155999999999999,6.077999999999999
40.741766999999996,-111.93920800000001,30.843,6.077999999999999,36.921,18.4605
40.741797999999996,-111.865425,19.686,16.284000000000002,35.97,17.985
40.741824,-111.899829,59.515,0.0,59.515,29.7575
40.741914,-111.848068,6.9639999999999995,0.0,6.9639999999999995,3.4819999999999998
40.741985,-111.88803500000002,6.9639999999999995,25.979,32.943,16.4715
40.742128,-111.865275,26.267,23.617,49.884,24.942
40.742196,-111.859524,9.145,13.675,22.82,11.41
40.742442,-111.89953999999999,21.78,0.0,21.78,10.89
40.742954,-111.82826499999999,4.034,0.0,4.034,2.017
40.743455,-111.853796,23.03,0.0,23.03,11.515
40.744165,-111.865389,19.847,0.0,19.847,9.9235
40.744175,-111.88804099999999,18.419,38.16,56.57899999999999,28.289499999999997
40.744585,-111.93914699999999,29.619,0.0,29.619,14.8095
40.744726,-111.91698600000001,20.511,0.0,20.511,10.2555
40.744854,-111.87673500000001,16.163,14.568,30.731,15.3655
40.744985,-111.876851,24.502,35.237,59.739000000000004,29.869500000000002
40.74522,-111.86528100000001,22.916,4.502,27.418,13.709
40.745875,-111.85396399999999,4.256,6.781000000000001,11.037,5.5185
40.745989,-111.85380500000001,8.845,9.657,18.502000000000002,9.251000000000001
40.746383,-111.876718,10.457,6.145,16.602,8.301
40.746551000000004,-111.88841799999999,57.961999999999996,24.479999999999997,82.442,41.221
40.746677000000005,-111.88804099999999,0.956,30.391,31.346999999999998,15.673499999999999
40.747543,-111.89961699999999,21.78,0.0,21.78,10.89
40.747959,-111.836584,13.993,0.0,13.993,6.9965
40.749138,-111.83043899999998,30.563,0.0,30.563,15.2815
40.749459,-111.859452,8.031,0.0,8.031,4.0155
40.749496,-111.86545100000001,22.413000000000004,88.131,110.54400000000001,55.272000000000006
40.749576,-111.86525400000001,84.714,45.266,129.98,64.99
40.749668,-111.897143,16.976,0.0,16.976,8.488
40.749671,-111.892169,40.522999999999996,0.0,40.522999999999996,20.261499999999998
40.749678,-111.887524,33.131,21.78,54.911,27.4555
40.749691,-111.85446100000001,6.22,0.0,6.22,3.11
40.749704,-111.884949,69.876,3.8080000000000003,73.68400000000001,36.842000000000006
40.749705,-111.868602,31.94,0.0,31.94,15.97
40.749708,-111.87706299999999,44.230000000000004,7.354,51.584,25.792
40.749708,-111.865959,36.582,16.976,53.558,26.779
40.749711,-111.882062,38.472,0.0,38.472,19.236
40.749713,-111.85687,63.88,1.391,65.271,32.6355
40.749778000000006,-111.850968,19.549,0.0,19.549,9.7745
40.749833,-111.897489,34.998000000000005,24.826999999999998,59.825,29.9125
40.749834,-111.88902900000001,10.812000000000001,0.0,10.812000000000001,5.406000000000001
40.749865,-111.85646200000001,24.307000000000002,0.0,24.307000000000002,12.153500000000001
40.749881,-111.854371,7.354,0.0,7.354,3.677
40.749885,-111.892251,59.515,0.0,59.515,29.7575
40.749936,-111.86507900000001,22.205000000000002,17.253999999999998,39.459,19.7295
40.750021999999994,-111.916944,9.781,0.0,9.781,4.8905
40.750040000000006,-111.854,5.822,17.466,23.288,11.644
40.750295,-111.87688700000001,7.354,37.97,45.324,22.662
40.750374,-111.853784,19.869,6.22,26.089,13.0445
40.750448,-111.84526299999999,38.472,33.331,71.803,35.9015
40.75059,-111.888047,43.25,30.862,74.112,37.056
40.750931,-111.929565,22.845999999999997,0.0,22.845999999999997,11.422999999999998
40.750978,-111.93914199999999,8.503,0.0,8.503,4.2515
40.751506,-111.88841399999998,21.046,0.0,21.046,10.523
40.751564,-111.84548600000001,13.129000000000001,0.0,13.129000000000001,6.564500000000001
40.751739,-111.86523500000001,27.469,4.502,31.971,15.9855
40.751742,-111.87671100000001,16.163,40.448,56.611000000000004,28.305500000000002
40.752235999999996,-111.876883,19.784000000000002,11.717,31.501000000000005,15.750500000000002
40.752275,-111.914105,13.011,0.0,13.011,6.5055
40.752287,-111.88803500000002,6.9639999999999995,17.015,23.979,11.9895
40.752648,-111.831612,16.000999999999998,0.0,16.000999999999998,8.000499999999999
40.753038000000004,-111.81493799999998,4.902,30.46,35.362,17.681
40.753565,-111.939151,41.131,0.0,41.131,20.5655
40.753683,-111.826774,6.095,0.0,6.095,3.0475
