OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,LINKSEQ1,LINKSEQ2,A,STOP_NAME,DIST,PK_TIME1,PK_TIME2,PK_SPEED1,PK_SPEED2,OK_TIME1,OK_TIME2,OK_SPEED1,OK_SPEED2,PK_D_BRD1,PK_W_BRD1,PK_BOARD1,PK_ALIGHT1,PK_RIDERS1,PK_D_BRD2,PK_W_BRD2,PK_BOARD2,PK_ALIGHT2,PK_RIDERS2,OK_D_BRD1,OK_W_BRD1,OK_BOARD1,OK_ALIGHT1,OK_RIDERS1,OK_D_BRD2,OK_W_BRD2,OK_BOARD2,OK_ALIGHT2,OK_RIDERS2,DY_D_BRD1,DY_W_BRD1,DY_BOARD1,DY_ALIGHT1,DY_RIDERS1,DY_D_BRD2,DY_W_BRD2,DY_BOARD2,DY_ALIGHT2,DY_RIDERS2,TOT_DRIVE,TOT_WALK,TOT_BOARD,TOT_ALIGHT,TOT_RIDERS
,4,56.0000000,S3,0.000000000000000,1,83,3,9789, ,0.0700000,0.3800000,0.0000000,11.1000004,0.0000000,0.3800000,0.0000000,11.1000004,0.0000000,0.0000000,0.0000000,0.0000000,7.2800002,14.4099998,0.0000000,7.2800002,7.2800002,0.0000000,14.4099998,0.0000000,0.0000000,0.0000000,5.9600000,14.3400002,0.0000000,5.9600000,5.9600000,0.0000000,14.3400002,0.0000000,0.0000000,0.0000000,13.2299995,28.7500000,0.0000000,13.2299995,13.2299995,0.0000000,28.7500000,0.0000000,13.2299995,13.2299995,13.2299995,57.5099983
,4,56.0000000,S3,0.000000000000000,1,0,1,20161, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,14.4300003,0.0000000,0.0000000,14.4300003,14.4300003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,14.3400002,0.0000000,0.0000000,14.3400002,14.3400002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,28.7700005,0.0000000,0.0000000,28.7700005,28.7700005,0.0000000,0.0000000,0.0000000,28.7700005,28.7700005,28.7700005,0.0000000
,4,57.0000000,S307X,0.000000000000000,1,1,0,5429, ,0.1800000,0.5300000,0.0000000,20.3999996,0.0000000,0.5300000,0.0000000,20.3999996,0.0000000,9.7900000,0.0000000,9.7900000,0.0000000,9.7900000,0.0000000,0.0000000,0.0000000,9.7900000,9.7900000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.7900000,0.0000000,9.7900000,0.0000000,9.7900000,0.0000000,0.0000000,0.0000000,9.7900000,9.7900000,9.7900000,0.0000000,9.7900000,9.7900000,19.5900002
,4,57.0000000,S307X,0.000000000000000,1,2,89,5101, ,0.5300000,2.1700001,0.0000000,14.6999998,0.0000000,1.7000000,0.0000000,18.7000008,0.0000000,0.0000000,13.5200005,13.5200005,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,13.5200005,23.3099995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13.5200005,13.5200005,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,13.5200005,23.3099995,0.0000000,13.5200005,13.5200005,13.5200005,46.6300011
,4,57.0000000,S307X,0.000000000000000,1,3,88,5093, ,0.5100000,1.3400000,0.0000000,22.7999992,0.0000000,1.3400000,0.0000000,22.7999992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,0.0000000,23.3099995,0.0000000,0.0000000,0.0000000,0.0000000,46.6300011
,4,57.0000000,S307X,0.000000000000000,1,4,87,5100, ,0.4400000,1.1700000,0.0000000,22.6000004,0.0000000,1.1700000,0.0000000,22.6000004,0.0000000,0.0000000,4.2300000,4.2300000,0.2200000,27.3199997,0.0000000,0.2200000,0.2200000,4.2300000,27.3199997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.2300000,4.2300000,0.2200000,27.3199997,0.0000000,0.2200000,0.2200000,4.2300000,27.3199997,0.0000000,4.4499998,4.4499998,4.4499998,54.6500015
,4,57.0000000,S307X,0.000000000000000,1,5,86,5092, ,0.3600000,0.9700000,0.0000000,22.2999992,0.0000000,0.9700000,0.0000000,22.2999992,0.0000000,0.0000000,3.6400001,3.6400001,0.0800000,30.8799992,0.0000000,0.0800000,0.0800000,3.6400001,30.8799992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.6400001,3.6400001,0.0800000,30.8799992,0.0000000,0.0800000,0.0800000,3.6400001,30.8799992,0.0000000,3.7200000,3.7200000,3.7200000,61.7700005
,4,57.0000000,S307X,0.000000000000000,1,7,84,5360, ,0.3400000,1.0100000,0.0000000,20.2000008,0.0000000,0.9800000,0.0000000,20.7999992,0.0000000,0.0000000,2.4000001,2.4000001,0.1100000,33.1699982,0.0000000,0.1100000,0.1100000,2.4000001,33.1699982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.4000001,2.4000001,0.1100000,33.1699982,0.0000000,0.1100000,0.1100000,2.4000001,33.1699982,0.0000000,2.5100000,2.5100000,2.5100000,66.3499985
,4,57.0000000,S307X,0.000000000000000,1,10,81,5446, ,0.1400000,0.4100000,0.0000000,20.5000000,0.0000000,0.3900000,0.0000000,21.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,33.1699982,0.0000000,0.0000000,0.0000000,0.0000000,33.1699982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,33.1699982,0.0000000,0.0000000,0.0000000,0.0000000,33.1699982,0.0000000,0.0000000,0.0000000,0.0000000,66.3499985
,4,57.0000000,S307X,0.000000000000000,1,11,80,5067, ,0.3200000,0.9600000,0.0000000,20.0000000,0.0000000,0.9600000,0.0000000,20.0000000,0.0000000,0.0000000,8.3800001,8.3800001,0.4700000,41.0800018,0.0000000,0.4700000,0.4700000,8.3800001,41.0800018,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.3800001,8.3800001,0.4700000,41.0800018,0.0000000,0.4700000,0.4700000,8.3800001,41.0800018,0.0000000,8.8599997,8.8599997,8.8599997,82.1699982
,4,57.0000000,S307X,0.000000000000000,1,12,79,5069, ,0.4300000,1.2800000,0.0000000,20.2000008,0.0000000,1.2700000,0.0000000,20.2999992,0.0000000,0.0000000,5.5599999,5.5599999,1.2300000,45.4199982,0.0000000,1.2300000,1.2300000,5.5599999,45.4199982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.5599999,5.5599999,1.2300000,45.4199982,0.0000000,1.2300000,1.2300000,5.5599999,45.4199982,0.0000000,6.7900000,6.7900000,6.7900000,90.8399963
,4,57.0000000,S307X,0.000000000000000,1,13,78,5086, ,0.3600000,1.3099999,0.0000000,16.5000000,0.0000000,1.3200001,0.0000000,16.3999996,0.0000000,0.0000000,0.0200000,0.0200000,1.0000000,44.4399986,0.0000000,1.0000000,1.0000000,0.0200000,44.4399986,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0200000,0.0200000,1.0000000,44.4399986,0.0000000,1.0000000,1.0000000,0.0200000,44.4399986,0.0000000,1.0100000,1.0100000,1.0100000,88.8899994
,4,57.0000000,S307X,0.000000000000000,1,14,77,5083, ,0.4400000,1.6000000,0.0000000,16.5000000,0.0000000,1.5900000,0.0000000,16.6000004,0.0000000,0.0000000,7.9299998,7.9299998,3.2700000,49.1100006,0.0000000,3.2700000,3.2700000,7.9299998,49.1100006,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.9299998,7.9299998,3.2700000,49.1100006,0.0000000,3.2700000,3.2700000,7.9299998,49.1100006,0.0000000,11.2100000,11.2100000,11.2100000,98.2200012
,4,57.0000000,S307X,0.000000000000000,1,15,76,5084, ,0.7200000,2.5799999,0.0000000,16.7000008,0.0000000,2.5999999,0.0000000,16.6000004,0.0000000,0.0000000,3.5000000,3.5000000,0.8000000,51.8100014,0.0000000,0.8000000,0.8000000,3.5000000,51.8100014,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.5000000,3.5000000,0.8000000,51.8100014,0.0000000,0.8000000,0.8000000,3.5000000,51.8100014,0.0000000,4.3000002,4.3000002,4.3000002,103.6299973
,4,57.0000000,S307X,0.000000000000000,1,19,72,4988, ,1.0700001,2.9500000,0.0000000,21.7999992,0.0000000,2.8900001,0.0000000,22.2000008,0.0000000,2.4800000,0.3300000,2.8099999,1.4000000,53.2200012,0.0000000,1.4000000,1.4000000,2.8099999,53.2200012,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.4800000,0.3300000,2.8099999,1.4000000,53.2200012,0.0000000,1.4000000,1.4000000,2.8099999,53.2200012,2.4800000,1.7300000,4.2100000,4.2100000,106.4499969
,4,57.0000000,S307X,0.000000000000000,1,23,68,4997, ,0.7400000,2.3800001,0.0000000,18.7000008,0.0000000,2.3199999,0.0000000,19.1000004,0.0000000,0.0000000,12.2200003,12.2200003,1.1500000,64.3000031,0.0000000,1.1500000,1.1500000,12.2200003,64.3000031,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12.2200003,12.2200003,1.1500000,64.3000031,0.0000000,1.1500000,1.1500000,12.2200003,64.3000031,0.0000000,13.3699999,13.3699999,13.3699999,128.6000061
,4,57.0000000,S307X,0.000000000000000,1,25,66,4853, ,0.7300000,2.5200000,0.0000000,17.3999996,0.0000000,2.3499999,0.0000000,18.6000004,0.0000000,0.0100000,3.0999999,3.1099999,0.9000000,66.5000000,0.0000000,0.9000000,0.9000000,3.1099999,66.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,3.0999999,3.1099999,0.9000000,66.5000000,0.0000000,0.9000000,0.9000000,3.1099999,66.5000000,0.0100000,4.0000000,4.0000000,4.0000000,133.0099945
,4,57.0000000,S307X,0.000000000000000,1,28,63,4842, ,0.8200000,2.7500000,0.0000000,17.8999996,0.0000000,2.5899999,0.0000000,19.0000000,0.0000000,5.6999998,3.3499999,9.0400000,1.6100000,73.9400024,0.0000000,1.6100000,1.6100000,9.0400000,73.9400024,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.6999998,3.3499999,9.0400000,1.6100000,73.9400024,0.0000000,1.6100000,1.6100000,9.0400000,73.9400024,5.6999998,4.9600000,10.6499996,10.6499996,147.8800049
,4,57.0000000,S307X,0.000000000000000,1,32,59,4738, ,0.8700000,2.9300001,0.0000000,17.7999992,0.0000000,2.7800000,0.0000000,18.7999992,0.0000000,0.0000000,1.7100000,1.7100000,5.4200001,70.2300034,0.0000000,5.4200001,5.4200001,1.7100000,70.2300034,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.7100000,1.7100000,5.4200001,70.2300034,0.0000000,5.4200001,5.4200001,1.7100000,70.2300034,0.0000000,7.1300001,7.1300001,7.1300001,140.4600067
,4,57.0000000,S307X,0.000000000000000,1,34,57,4623, ,0.8800000,2.9300001,0.0000000,18.0000000,0.0000000,2.8000000,0.0000000,18.8999996,0.0000000,0.0000000,0.6100000,0.6100000,5.0000000,65.8399963,0.0000000,5.0000000,5.0000000,0.6100000,65.8399963,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6100000,0.6100000,5.0000000,65.8399963,0.0000000,5.0000000,5.0000000,0.6100000,65.8399963,0.0000000,5.6100001,5.6100001,5.6100001,131.6799927
,4,57.0000000,S307X,0.000000000000000,1,36,55,4456, ,0.8900000,2.8399999,0.0000000,18.7999992,0.0000000,2.6099999,0.0000000,20.5000000,0.0000000,14.7299995,2.2400000,16.9699993,2.1900001,80.6200027,0.0000000,2.1900001,2.1900001,16.9699993,80.6200027,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,14.7299995,2.2400000,16.9699993,2.1900001,80.6200027,0.0000000,2.1900001,2.1900001,16.9699993,80.6200027,14.7299995,4.4400001,19.1599998,19.1599998,161.2299957
,4,57.0000000,S307X,0.000000000000000,1,40,51,4462, ,0.8900000,2.9400001,0.0000000,18.2000008,0.0000000,2.6400001,0.0000000,20.2000008,0.0000000,0.0000000,3.8599999,3.8599999,0.1100000,84.3600006,0.0000000,0.1100000,0.1100000,3.8599999,84.3600006,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8599999,3.8599999,0.1100000,84.3600006,0.0000000,0.1100000,0.1100000,3.8599999,84.3600006,0.0000000,3.9600000,3.9600000,3.9600000,168.7200012
,4,57.0000000,S307X,0.000000000000000,1,47,44,4302, ,0.5600000,1.9900000,0.0000000,16.8999996,0.0000000,1.8000000,0.0000000,18.7000008,0.0000000,0.0000000,4.4600000,4.4600000,2.3399999,86.4800034,0.0000000,2.3399999,2.3399999,4.4600000,86.4800034,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.4600000,4.4600000,2.3399999,86.4800034,0.0000000,2.3399999,2.3399999,4.4600000,86.4800034,0.0000000,6.7900000,6.7900000,6.7900000,172.9499969
,4,57.0000000,S307X,0.000000000000000,1,49,42,4168, ,0.5600000,2.0100000,0.0000000,16.7000008,0.0000000,1.8099999,0.0000000,18.6000004,0.0000000,0.0000000,1.6000000,1.6000000,0.2000000,87.8700027,0.0000000,0.2000000,0.2000000,1.6000000,87.8700027,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6000000,1.6000000,0.2000000,87.8700027,0.0000000,0.2000000,0.2000000,1.6000000,87.8700027,0.0000000,1.7900000,1.7900000,1.7900000,175.7400055
,4,57.0000000,S307X,0.000000000000000,1,51,40,4102, ,0.5600000,2.0300000,0.0000000,16.6000004,0.0000000,1.7900000,0.0000000,18.7999992,0.0000000,0.0000000,5.5500002,5.5500002,0.0300000,93.4000015,0.0000000,0.0300000,0.0300000,5.5500002,93.4000015,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.5500002,5.5500002,0.0300000,93.4000015,0.0000000,0.0300000,0.0300000,5.5500002,93.4000015,0.0000000,5.5799999,5.5799999,5.5799999,186.8000031
,4,57.0000000,S307X,0.000000000000000,1,53,38,4105, ,0.4500000,1.6200000,0.0000000,16.7000008,0.0000000,1.4600000,0.0000000,18.5000000,0.0000000,0.0000000,9.3199997,9.3199997,8.1800003,94.5500031,0.0000000,8.1800003,8.1800003,9.3199997,94.5500031,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.3199997,9.3199997,8.1800003,94.5500031,0.0000000,8.1800003,8.1800003,9.3199997,94.5500031,0.0000000,17.5000000,17.5000000,17.5000000,189.0899963
,4,57.0000000,S307X,0.000000000000000,1,56,35,3994, ,0.3000000,1.1000000,0.0000000,16.3999996,0.0000000,0.9800000,0.0000000,18.3999996,0.0000000,0.0000000,20.4300003,20.4300003,1.6600000,113.3199997,0.0000000,1.6600000,1.6600000,20.4300003,113.3199997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.4300003,20.4300003,1.6600000,113.3199997,0.0000000,1.6600000,1.6600000,20.4300003,113.3199997,0.0000000,22.0900002,22.0900002,22.0900002,226.6399994
,4,57.0000000,S307X,0.000000000000000,1,60,31,3852, ,0.3100000,1.2700000,0.0000000,14.6000004,0.0000000,1.1900001,0.0000000,15.6000004,0.0000000,0.0000000,1.4299999,1.4299999,11.4200001,103.3199997,0.0000000,11.4200001,11.4200001,1.4299999,103.3199997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4299999,1.4299999,11.4200001,103.3199997,0.0000000,11.4200001,11.4200001,1.4299999,103.3199997,0.0000000,12.8500004,12.8500004,12.8500004,206.6499939
,4,57.0000000,S307X,0.000000000000000,1,64,27,3854, ,0.2900000,1.0900000,0.0000000,16.0000000,0.0000000,1.0800000,0.0000000,16.1000004,0.0000000,0.0000000,5.5999999,5.5999999,2.6099999,106.3099976,0.0000000,2.6099999,2.6099999,5.5999999,106.3099976,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.5999999,5.5999999,2.6099999,106.3099976,0.0000000,2.6099999,2.6099999,5.5999999,106.3099976,0.0000000,8.2100000,8.2100000,8.2100000,212.6300049
,4,57.0000000,S307X,0.000000000000000,1,68,23,3841, ,0.3000000,1.6000000,0.0000000,11.3000002,0.0000000,1.5900000,0.0000000,11.3000002,0.0000000,0.0000000,11.1599998,11.1599998,2.6500001,114.8300018,0.0000000,2.6500001,2.6500001,11.1599998,114.8300018,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,11.1599998,11.1599998,2.6500001,114.8300018,0.0000000,2.6500001,2.6500001,11.1599998,114.8300018,0.0000000,13.8100004,13.8100004,13.8100004,229.6600037
,4,57.0000000,S307X,0.000000000000000,1,72,19,3824, ,0.1500000,0.7900000,0.0000000,11.3999996,0.0000000,0.7900000,0.0000000,11.3999996,0.0000000,0.0000000,1.0500000,1.0500000,11.3400002,104.5400009,0.0000000,11.3400002,11.3400002,1.0500000,104.5400009,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0500000,1.0500000,11.3400002,104.5400009,0.0000000,11.3400002,11.3400002,1.0500000,104.5400009,0.0000000,12.3900003,12.3900003,12.3900003,209.0800018
,4,57.0000000,S307X,0.000000000000000,1,74,17,3813, ,0.1400000,0.7800000,0.0000000,10.8000002,0.0000000,0.7900000,0.0000000,10.6000004,0.0000000,0.0000000,0.0000000,0.0000000,18.4500008,86.0899963,0.0000000,18.4500008,18.4500008,0.0000000,86.0899963,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,18.4500008,86.0899963,0.0000000,18.4500008,18.4500008,0.0000000,86.0899963,0.0000000,18.4500008,18.4500008,18.4500008,172.1900024
,4,57.0000000,S307X,0.000000000000000,1,76,15,3797, ,0.1500000,0.6700000,0.0000000,13.3999996,0.0000000,0.6600000,0.0000000,13.6000004,0.0000000,0.1200000,0.7000000,0.8200000,23.6599998,63.2500000,0.0000000,23.6599998,23.6599998,0.8200000,63.2500000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1200000,0.7000000,0.8200000,23.6599998,63.2500000,0.0000000,23.6599998,23.6599998,0.8200000,63.2500000,0.1200000,24.3600006,24.4799995,24.4799995,126.5100021
,4,57.0000000,S307X,0.000000000000000,1,78,13,3802, ,0.1500000,0.6300000,0.0000000,14.3000002,0.0000000,0.6300000,0.0000000,14.3000002,0.0000000,0.0000000,0.4700000,0.4700000,16.1700001,47.5499992,0.0000000,16.1700001,16.1700001,0.4700000,47.5499992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4700000,0.4700000,16.1700001,47.5499992,0.0000000,16.1700001,16.1700001,0.4700000,47.5499992,0.0000000,16.6399994,16.6399994,16.6399994,95.0999985
,4,57.0000000,S307X,0.000000000000000,1,80,11,3805, ,0.1600000,0.4800000,0.0000000,20.0000000,0.0000000,0.5000000,0.0000000,19.2000008,0.0000000,0.0000000,0.2700000,0.2700000,0.3900000,47.4199982,0.0000000,0.3900000,0.3900000,0.2700000,47.4199982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2700000,0.2700000,0.3900000,47.4199982,0.0000000,0.3900000,0.3900000,0.2700000,47.4199982,0.0000000,0.6600000,0.6600000,0.6600000,94.8499985
,4,57.0000000,S307X,0.000000000000000,1,82,9,3662, ,0.1600000,0.8400000,0.0000000,11.3999996,0.0000000,0.8700000,0.0000000,11.0000000,0.0000000,0.0000000,0.8300000,0.8300000,1.4800000,46.7799988,0.0000000,1.4800000,1.4800000,0.8300000,46.7799988,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.8300000,0.8300000,1.4800000,46.7799988,0.0000000,1.4800000,1.4800000,0.8300000,46.7799988,0.0000000,2.3099999,2.3099999,2.3099999,93.5599976
,4,57.0000000,S307X,0.000000000000000,1,84,7,3655, ,0.1500000,0.7800000,0.0000000,11.5000000,0.0000000,0.7800000,0.0000000,11.5000000,0.0000000,0.0000000,0.1600000,0.1600000,35.0900002,11.8500004,0.0000000,35.0900002,35.0900002,0.1600000,11.8500004,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1600000,0.1600000,35.0900002,11.8500004,0.0000000,35.0900002,35.0900002,0.1600000,11.8500004,0.0000000,35.2500000,35.2500000,35.2500000,23.7000008
,4,57.0000000,S307X,0.000000000000000,1,86,5,3653, ,0.1500000,0.6800000,0.0000000,13.1999998,0.0000000,0.7100000,0.0000000,12.6999998,0.0000000,0.0000000,0.2000000,0.2000000,1.6100000,10.4399996,0.0000000,1.6100000,1.6100000,0.2000000,10.4399996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2000000,0.2000000,1.6100000,10.4399996,0.0000000,1.6100000,1.6100000,0.2000000,10.4399996,0.0000000,1.8099999,1.8099999,1.8099999,20.8799992
,4,57.0000000,S307X,0.000000000000000,1,88,3,3651, ,0.1500000,0.7800000,0.0000000,11.5000000,0.0000000,0.8000000,0.0000000,11.3000002,0.0000000,0.0000000,0.0100000,0.0100000,1.4800000,8.9700003,0.0000000,1.4800000,1.4800000,0.0100000,8.9700003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.0100000,1.4800000,8.9700003,0.0000000,1.4800000,1.4800000,0.0100000,8.9700003,0.0000000,1.4900000,1.4900000,1.4900000,17.9400005
,4,57.0000000,S307X,0.000000000000000,1,0,1,3646, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.9700003,0.0000000,0.0000000,8.9700003,8.9700003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.9700003,0.0000000,0.0000000,8.9700003,8.9700003,0.0000000,0.0000000,0.0000000,8.9700003,8.9700003,8.9700003,0.0000000
,4,58.0000000,S313X,0.000000000000000,1,1,0,5218, ,1.5000000,4.6700001,0.0000000,19.2999992,0.0000000,4.8899999,0.0000000,18.3999996,0.0000000,6.7399998,2.0899999,8.8299999,0.0000000,8.8299999,0.0000000,0.0000000,0.0000000,8.8299999,8.8299999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.7399998,2.0899999,8.8299999,0.0000000,8.8299999,0.0000000,0.0000000,0.0000000,8.8299999,8.8299999,6.7399998,2.0899999,8.8299999,8.8299999,17.6599998
,4,58.0000000,S313X,0.000000000000000,1,7,100,5225, ,0.4700000,1.2300000,0.0000000,22.8999996,0.0000000,1.2500000,0.0000000,22.6000004,0.0000000,0.2200000,9.4200001,9.6300001,0.1000000,18.3700008,0.0000000,0.1000000,0.1000000,9.6300001,18.3700008,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2200000,9.4200001,9.6300001,0.1000000,18.3700008,0.0000000,0.1000000,0.1000000,9.6300001,18.3700008,0.2200000,9.5200005,9.7299995,9.7299995,36.7299995
,4,58.0000000,S313X,0.000000000000000,1,9,98,5226, ,0.4700000,1.6700000,0.0000000,16.8999996,0.0000000,1.3900000,0.0000000,20.2999992,0.0000000,0.0000000,1.2000000,1.2000000,0.0600000,19.5100002,0.0000000,0.0600000,0.0600000,1.2000000,19.5100002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,1.2000000,0.0600000,19.5100002,0.0000000,0.0600000,0.0600000,1.2000000,19.5100002,0.0000000,1.2600000,1.2600000,1.2600000,39.0099983
,4,58.0000000,S313X,0.000000000000000,1,10,97,5265, ,1.0300000,4.0999999,0.0000000,15.1000004,0.0000000,3.4700000,0.0000000,17.7999992,0.0000000,0.0000000,7.7900000,7.7900000,0.4900000,26.8099995,0.0000000,0.4900000,0.4900000,7.7900000,26.8099995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.7900000,7.7900000,0.4900000,26.8099995,0.0000000,0.4900000,0.4900000,7.7900000,26.8099995,0.0000000,8.2799997,8.2799997,8.2799997,53.6100006
,4,58.0000000,S313X,0.000000000000000,1,14,93,5143, ,0.2600000,1.0000000,0.0000000,15.6000004,0.0000000,0.9600000,0.0000000,16.2999992,0.0000000,0.1200000,5.7500000,5.8699999,1.1100000,31.5699997,0.0000000,1.1100000,1.1100000,5.8699999,31.5699997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1200000,5.7500000,5.8699999,1.1100000,31.5699997,0.0000000,1.1100000,1.1100000,5.8699999,31.5699997,0.1200000,6.8600001,6.9699998,6.9699998,63.1399994
